row_id,column,value,prior_error_type,prior_source,is_error,error_type,confidence,suggested_fix,llm_reason
542,act_dep_time,7:58 p.m.,DIST,stage2,False,NONE,0.9,,时间格式正确，与计划时间合理晚点，无错误
542,act_arr_time,10:30 p.m. (Estimated),DIST,stage2,True,FI,0.95,10:30 p.m.,包含' (Estimated)'额外注释，不符合该列纯时间格式
573,act_arr_time,9:52 p.m. (Estimated),DIST,stage2,False,NONE,0.85,,实际到达时间带 '(Estimated)' 后缀，在航班状态中常见，表示预估，不属于错误格式，跨列一致无矛盾
599,sched_arr_time,12:15 a.m.,DIST,stage2,False,NONE,0.95,,到达时间在凌晨对于夜间航班合理，格式与正常样本一致。
607,act_dep_time,,MV,stage1,True,MV,0.99,,实际出发时间为空或NaN，缺失值
607,act_arr_time,,MV,stage1,True,MV,0.99,,实际到达时间为空或NaN，缺失值
610,act_dep_time,8:39 p.m.,DIST,stage2,False,NONE,0.95,,时间格式、合理性均正常，与同行sched_dep_time差异合理，正常样例包含类似格式，前序标记为误报。
610,act_arr_time,9:19 p.m. (Estimated),DIST,stage2,True,FI,0.98,9:19 p.m.,值包含额外说明文字 '(Estimated)'，正常样例均为纯时间格式，应去除注释只保留时间。
630,sched_dep_time,,MV,stage1,True,MV,1.0,,值缺失（NaN）
630,sched_arr_time,,MV,stage1,True,MV,1.0,,值缺失（NaN）
633,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空，确为缺失值
633,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空，确为缺失值
634,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间为空，而正常样例为非空时间字符串，判定为缺失值
635,flight,AA-3-JFK-LAX,DIST,stage2,False,NONE,0.95,,航班号格式正确，AA3是实际存在的JFK-LAX航班，与行内机场一致，分布异常系误报
637,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空，计划出发时间缺失
637,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空，计划到达时间缺失
638,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，无法从上下文推断正确值
638,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，无法从上下文推断正确值
639,act_dep_time,,MV,stage1,True,MV,1.0,,实际出发时间缺失，是合理缺失值
639,sched_arr_time,6:55 a.m. Dec 02,FI,stage1,False,NONE,0.8,,出发时间为晚间，到达时间为次日早晨，加注日期消歧合理，非格式错误
639,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间缺失，是合理缺失值
640,sched_dep_time,,MV,stage1,True,MV,0.95,,值为NaN，是明显的缺失。无法从同行其他列可靠推断计划起飞时间。
640,sched_arr_time,,MV,stage1,True,MV,0.95,,值为NaN，是明显的缺失。无法从同行其他列可靠推断计划到达时间。
641,sched_dep_time,,MV,stage1,True,MV,1.0,,值为NaN/空，且同列正常样例均为时间格式，确认缺失
641,sched_arr_time,,MV,stage1,True,MV,1.0,,值为NaN/空，且同列正常样例均为时间格式，确认缺失
643,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间缺失，实际时间存在，应为时间字符串
643,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间缺失，实际时间存在，应为时间字符串
644,sched_dep_time,,MV,stage1,True,MV,0.95,,计划起飞时间缺失
644,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失
646,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空，缺少计划起飞时间，无其他信息可推断。
646,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空，缺少计划到达时间，无其他信息可推断。
649,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空/NaN，表示计划出发时间缺失。
649,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空/NaN，表示计划到达时间缺失。
650,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，但航班通常应有计划时间
650,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，但航班通常应有计划时间
651,sched_dep_time,,MV,stage1,True,MV,1.0,,值为NaN，表示缺失，且无上下文可推断
651,sched_arr_time,,MV,stage1,True,MV,1.0,,值为NaN，表示缺失，且无上下文可推断
652,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空/NaN，缺失数据
652,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空/NaN，缺失数据
654,sched_dep_time,,MV,stage1,True,MV,1.0,,缺失值，计划出发时间不可得
654,sched_arr_time,,MV,stage1,True,MV,1.0,,缺失值，计划到达时间不可得
657,sched_dep_time,,MV,stage1,True,MV,1.0,,缺失值，且无上下文可推断正确值
657,sched_arr_time,,MV,stage1,True,MV,1.0,,缺失值，且无上下文可推断正确值
658,sched_dep_time,,MV,stage1,True,MV,1.0,,该值为空，确实是缺失值。
658,sched_arr_time,,MV,stage1,True,MV,1.0,,该值为空，确实是缺失值。
661,sched_dep_time,,MV,stage1,True,MV,1.0,,值为NaN/空，且无法从上下文中推断，确认为缺失值
661,sched_arr_time,,MV,stage1,True,MV,1.0,,值为NaN/空，且无法从上下文中推断，确认为缺失值
662,sched_dep_time,,MV,stage1,True,MV,1.0,,值为NaN，表示缺失，与同类列必有有效时间不符
662,sched_arr_time,,MV,stage1,True,MV,1.0,,值为NaN，表示缺失，与同类列必有有效时间不符
663,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，无法从上下文推断
663,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，无法从上下文推断
666,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空，缺失计划起飞时间，且无其他信息推断
666,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空，缺失计划到达时间，且无其他信息推断
667,sched_dep_time,,MV,stage1,True,MV,1.0,,计划起飞时间为空，属于缺失值
667,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间为空，属于缺失值
669,sched_dep_time,,MV,stage1,True,MV,1.0,,Value is missing (NaN/empty) while normal samples indicate expected time format.
669,sched_arr_time,,MV,stage1,True,MV,1.0,,Value is missing (NaN/empty) while normal samples indicate expected time format.
670,sched_dep_time,,MV,stage1,True,MV,1.0,,值为 NaN/空，确认为缺失值，无法从同行其他列推断。
670,sched_arr_time,,MV,stage1,True,MV,1.0,,值为 NaN/空，确认为缺失值，无法从同行其他列推断。
672,act_dep_time,,MV,stage1,True,MV,1.0,,实际起飞时间为空，无任何可用信息，确认为缺失值
672,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间为空，无任何可用信息，确认为缺失值
672,src,panynj,DIST,stage2,False,NONE,0.9,,虽不常见，但'panynj'是纽约新泽西港务局的常见缩写，可能是一个合法的数据源标识，与行内航班信息无冲突，应视为正常值
674,act_dep_time,,MV,stage1,True,MV,1.0,,实际起飞时间缺失
674,sched_arr_time,12:21 a.m. Dec 02,FI,stage1,True,FI,0.9,12:21 a.m.,包含日期与列常见格式不符，应仅保留时间
674,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间缺失
675,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空/NaN，缺失
675,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空/NaN，缺失
679,sched_dep_time,,MV,stage1,True,MV,0.95,,值为NaN，确认为缺失值，无可用修复信息。
679,sched_arr_time,,MV,stage1,True,MV,0.95,,值为NaN，确认为缺失值，无可用修复信息。
681,sched_dep_time,,MV,stage1,True,MV,0.99,,该值为NaN/空，与正常时间格式样本不符，确为缺失值。
681,sched_arr_time,,MV,stage1,True,MV,0.99,,该值为NaN/空，与正常时间格式样本不符，确为缺失值。
683,sched_dep_time,,MV,stage1,True,MV,0.95,,值为NaN，明显缺失，且实际时间存在，计划时间应非空
683,sched_arr_time,,MV,stage1,True,MV,0.95,,值为NaN，明显缺失，且实际时间存在，计划时间应非空
684,sched_dep_time,,MV,stage1,True,MV,0.99,,值为NaN，确为缺失，无法从上下文推断
684,sched_arr_time,,MV,stage1,True,MV,0.99,,值为NaN，确为缺失，无法从上下文推断
688,sched_dep_time,,MV,stage1,True,MV,0.95,,值为NaN，缺失计划起飞时间，且无上下文可推断
688,sched_arr_time,,MV,stage1,True,MV,0.95,,值为NaN，缺失计划到达时间，且无上下文可推断
689,act_dep_time,,MV,stage1,True,MV,0.99,,实际出发时间缺失，该字段通常应有值，当前为空或 NaN
689,sched_arr_time,5:50 a.m. Dec 02,FI,stage1,False,NONE,0.9,,跨天航班，日期标记合理，与同行出发时间一致，不是格式错误
689,act_arr_time,,MV,stage1,True,MV,0.99,,实际到达时间缺失，该字段通常应有值，当前为空或 NaN
690,act_dep_time,,MV,stage1,True,MV,0.95,,缺失值，无实际起飞时间，无法推测
690,sched_arr_time,12:29 a.m. Dec 02,FI,stage1,True,FI,0.9,12:29 a.m.,正常样例均为无日期的时间格式，该值含有日期部分，应为格式错误
690,act_arr_time,,MV,stage1,True,MV,0.95,,缺失值，无实际到达时间，无法推测
691,act_dep_time,,MV,stage1,True,MV,0.95,,实际缺失值，无内容，符合MV标记
691,sched_arr_time,12:15 a.m. Dec 02,FI,stage1,False,NONE,0.9,,格式符合规范，包含日期是因为跨日到达，上下文一致，非错误
691,act_arr_time,,MV,stage1,True,MV,0.95,,实际缺失值，无内容，符合MV标记
692,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间为空，确为缺失值
692,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间为空，确为缺失值
692,src,panynj,DIST,stage2,False,NONE,0.9,,panynj可能是有效源标识，与航班信息无冲突，分布异常不足以判定错误
695,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空，属于明显缺失
695,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空，属于明显缺失
696,act_dep_time,,MV,stage1,True,MV,0.95,,实际出发时间为空，属于缺失值
696,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间为空，属于缺失值
697,sched_dep_time,,MV,stage1,True,MV,0.95,,该行计划起飞时间为空，同行实际起飞时间存在，应补全但无法推断
697,sched_arr_time,,MV,stage1,True,MV,0.95,,该行计划到达时间为空，同行实际到达时间存在，应补全但无法推断
698,sched_dep_time,,MV,stage1,True,MV,1.0,,Value is missing (NaN).
698,sched_arr_time,,MV,stage1,True,MV,1.0,,Value is missing (NaN).
699,act_dep_time,,MV,stage1,True,MV,1.0,,实际起飞时间缺失，单元格为空或NaN。
699,sched_arr_time,5:11 a.m.Dec 02,FI,stage1,True,FI,0.95,5:11 a.m. Dec 02,格式错误，a.m.与Dec之间缺少空格。
699,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间缺失，单元格为空或NaN。
699,src,panynj,DIST,stage2,False,NONE,0.8,,该值可能为合法来源代码，格式与正常样例一致，无拼写或格式错误。
700,act_dep_time,,MV,stage1,True,MV,0.99,,实际出发时间缺失（空/NaN），且无法从上下文推断。
700,act_arr_time,,MV,stage1,True,MV,0.99,,实际到达时间缺失（空/NaN），且无法从上下文推断。
700,src,panynj,DIST,stage2,False,NONE,0.9,,虽然该值在训练集中不常见，但'panynj'是纽约新泽西港务局的合法缩写，无格式错误或跨列冲突，推测为误报。
701,sched_dep_time,,MV,stage1,True,MV,0.95,,空字符串，期望时间格式，确为缺失值
701,sched_arr_time,,MV,stage1,True,MV,0.95,,空字符串，期望时间格式，确为缺失值
702,sched_dep_time,,MV,stage1,True,MV,0.95,,值为NaN/空，缺失计划出发时间，同列正常样例均为有效时间格式
702,sched_arr_time,,MV,stage1,True,MV,0.95,,值为NaN/空，缺失计划到达时间，同列正常样例均为有效时间格式
703,sched_dep_time,,MV,stage1,True,MV,1.0,,值为NaN，缺失计划起飞时间，无法从上下文推断。
703,sched_arr_time,,MV,stage1,True,MV,1.0,,值为NaN，缺失计划到达时间，无法从上下文推断。
704,sched_dep_time,,MV,stage1,True,MV,0.95,,实际出发时间存在，但计划时间缺失，无法推断
704,sched_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间存在，但计划时间缺失，无法推断
705,sched_dep_time,,MV,stage1,True,MV,1.0,,值为缺失哨兵NaN，缺失真实值
705,sched_arr_time,,MV,stage1,True,MV,1.0,,值为缺失哨兵NaN，缺失真实值
706,sched_dep_time,,MV,stage1,True,MV,0.95,,计划起飞时间缺失，正常航班应有计划时间，无上下文可推断
706,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，正常航班应有计划时间，无上下文可推断
712,sched_dep_time,,MV,stage1,True,MV,1.0,,缺失值：计划出发时间为空或NaN
712,sched_arr_time,,MV,stage1,True,MV,1.0,,缺失值：计划到达时间为空或NaN
714,sched_dep_time,,MV,stage1,True,MV,0.95,,计划起飞时间缺失，而该列正常样例均有值，很可能为缺失错误
714,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，而该列正常样例均有值，很可能为缺失错误
717,sched_dep_time,,MV,stage1,True,MV,1.0,,"Value is NaN, missing required scheduled departure time."
717,sched_arr_time,,MV,stage1,True,MV,1.0,,"Value is NaN, missing required scheduled arrival time."
721,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空/NaN，且无法从上下文推断
721,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空/NaN，且无法从上下文推断
729,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间为空，且实际出发时间存在，确认为缺失值
729,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间为空，且实际到达时间存在，确认为缺失值
729,src,flightexplorer,DIST,stage2,False,NONE,0.9,,分布异常但取值符合来源代码命名模式，未发现实质错误
730,sched_dep_time,,MV,stage1,True,MV,0.95,,值为NaN/缺失，正常样例均为时间字符串，无法从其他列推断
730,sched_arr_time,,MV,stage1,True,MV,0.95,,值为NaN/缺失，正常样例均为时间字符串，无法从其他列推断
730,src,flightexplorer,DIST,stage2,False,NONE,0.8,,虽不在样本中，但符合小写标识模式，可能是合法来源，分布异常不足以判定错误
731,sched_dep_time,,MV,stage1,True,MV,0.98,,计划起飞时间缺失，记录为NaN/空值。
731,sched_arr_time,,MV,stage1,True,MV,0.98,,计划到达时间缺失，记录为NaN/空值。
731,src,flightexplorer,DIST,stage2,False,NONE,0.9,,数据源标识'flightexplorer'语义通顺，与正常样例同类但未在样本中出现，属于分布误报。
732,sched_dep_time,,MV,stage1,True,MV,0.99,,值为NaN，表示缺失，且该列不应该缺失。
732,sched_arr_time,,MV,stage1,True,MV,0.99,,值为NaN，表示缺失，且该列不应该缺失。
732,src,flightexplorer,DIST,stage2,False,NONE,0.95,,值'flightexplorer'在格式和语义上与正常样例一致，无跨列冲突，分布模型标记可能因低频导致误报。
733,sched_dep_time,,MV,stage1,True,MV,0.95,,值为NaN，表示缺失
733,sched_arr_time,,MV,stage1,True,MV,0.95,,值为NaN，表示缺失
733,src,flightexplorer,DIST,stage2,False,NONE,0.9,,正常的来源值，与上下文一致
734,act_dep_time,,MV,stage1,True,MV,1.0,,缺失值，无可推断信息
734,act_arr_time,,MV,stage1,True,MV,1.0,,缺失值，无可推断信息
734,src,flightexplorer,DIST,stage2,False,NONE,0.9,,值格式与正常样例一致，语义合理，可能为合法源
735,sched_dep_time,,MV,stage1,True,MV,0.95,,缺失值，无法推断正确时间
735,sched_arr_time,,MV,stage1,True,MV,0.95,,缺失值，无法推断正确时间
735,src,flightexplorer,DIST,stage2,False,NONE,0.8,,'flightexplorer' 看似有效来源代码，与飞行数据上下文一致，可能为合法值
736,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，实际时间有值，缺失明确，无法推断具体值
736,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，实际时间有值，缺失明确，无法推断具体值
736,src,flightexplorer,DIST,stage2,False,NONE,0.9,,虽然未在正常样例中出现，但'flightexplorer'是合理的来源标识，语义一致，无跨列冲突，应为误报
737,act_dep_time,,MV,stage1,True,MV,0.95,,实际出发时间为空，且无上下文可推断，确为缺失。
737,sched_arr_time,12/2/2011 6:55 a.m.,FI,stage1,False,NONE,0.85,,跨夜航班需带日期，与sched_dep_time一致，格式虽少见但仍合法，非错误。
737,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间为空，确为缺失。
